,ranking,artist,title,last_week_rank,peak_position,weeks_on_chart,chart_date
2011-08-27_40,40,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,26,9,3,2011-08-27
2011-08-27_41,41,Lenny Kravitz,Stand,55,41,2,2011-08-27
2011-08-27_42,42,Kanjani 8,Tsubusanikoi,0,42,1,2011-08-27
2011-08-27_43,43,Mohombi,Miss Me ft. Nelly,29,29,2,2011-08-27
2011-08-27_44,44,Eri Kitamura,Be Starters!,0,44,1,2011-08-27
2011-08-27_45,45,NMB48,Getsumetsu Kurokami Shojo,37,2,3,2011-08-27
2011-08-27_46,46,Yoko Yazawa,Amanojaku,35,35,2,2011-08-27
2011-08-27_47,47,Yuzu,Love & Peach,32,9,3,2011-08-27
2011-08-27_48,48,Ikimono-gakari,Warattetainda,23,3,5,2011-08-27
2011-08-27_49,49,SDN48,Min-Min-Min,0,49,1,2011-08-27
2011-08-27_50,50,Watari Roka Hashiri Tai 7,Hetappi Wink,4,4,2,2011-08-27
2011-08-27_51,51,Kousuke Atari,Kimi No Kakera feat Emiri Miyamoto,0,51,1,2011-08-27
2011-08-27_52,52,Viva Brother,New Year's Day,81,52,2,2011-08-27
2011-08-27_53,53,Sata Andagi,Kimi ga Tsuji,0,53,1,2011-08-27
2011-08-27_54,54,Aoi Teshima,Sayonara No Natsu,46,46,2,2011-08-27
2011-08-27_55,55,Beyonce,Best Thing I Never Had,51,51,2,2011-08-27
2011-08-27_56,56,Beady Eye,The Beat Goes On,0,56,1,2011-08-27
2011-08-27_57,57,Yuzu,Natsu Iro,73,57,2,2011-08-27
2011-08-27_58,58,AKB48,Flying Get,61,58,2,2011-08-27
2011-08-27_59,59,Yusuke,Otakebi,10,10,2,2011-08-27
2011-08-27_60,60,Jiro Kanmuri,Omae No Tameni,0,60,1,2011-08-27
2011-08-27_61,61,Shojo Jidai,Mr. Taxi,77,1,5,2011-08-27
2011-08-27_62,62,Lead,Hurricane,0,62,1,2011-08-27
2011-08-27_63,63,One Night Only,Can You Feel It,0,63,1,2011-08-27
2011-08-27_64,64,Shikao Suga,Fastener with Kazutoshi Sakaurai (Mr.Children),0,64,1,2011-08-27
2011-08-27_65,65,Hideaki Tokunaga with Family,Ashita E Kaerou,62,62,2,2011-08-27
2011-08-27_66,66,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,47,47,2,2011-08-27
2011-08-27_67,67,Coldplay,Every Teardrop Is A Waterfall,33,6,4,2011-08-27
2011-08-27_68,68,Masayuki Suzuki,Itoshi Kimi E,50,50,2,2011-08-27
2011-08-27_69,69,Tokyo Ska Paradise Orchestra,All Good Ska is One,48,48,2,2011-08-27
2011-08-27_70,70,2PM,I'm Your Man,0,70,1,2011-08-27
2011-08-27_71,71,SEKAI NO OWARI,Kacho Fugetsu,0,71,1,2011-08-27
2011-08-27_72,72,YUKI,Hello!,52,10,3,2011-08-27
2011-08-27_73,73,SMAP,Original Smile,0,73,1,2011-08-27
2011-08-27_74,74,Yosui Inoue,Syonen Jidai,0,74,1,2011-08-27
2011-08-27_75,75,mihimaru GT,Evo Revolution,74,74,2,2011-08-27
2011-08-27_76,76,Secret,Madonna,18,18,2,2011-08-27
2011-08-27_77,77,Viva Brother,Darling Buds Of May,92,77,2,2011-08-27
2011-08-27_78,78,Katy Perry,Last Friday Night (T.G.I.F.),0,78,1,2011-08-27
2011-08-27_79,79,Kumi Koda,Poppin'love cocktail feat.TEEDA,0,79,1,2011-08-27
2011-08-27_80,80,RHYMESTER,"Flashback,Natsu",66,66,2,2011-08-27
2011-08-27_81,81,Tatsuro Yamashita,Never Grow Old,0,81,1,2011-08-27
2011-08-27_82,82,Yu Takahashi,Daremo Inai Daidokoro,0,82,1,2011-08-27
2011-08-27_83,83,Hyadain,Hyadain No Jo Jo Yu Jo,41,41,2,2011-08-27
2011-08-27_84,84,Tatsuro Yamashita,Machi Monogatari,0,84,1,2011-08-27
2011-08-27_85,85,RIP SLYME,Rakuen Babe,0,85,1,2011-08-27
2011-08-27_86,86,AKB48,"Everyday, Katyusha",88,1,6,2011-08-27
2011-08-27_87,87,The Strokes,Under Cover Of Darkness,0,9,2,2011-08-27
2011-08-27_88,88,Lady Gaga,Born This Way,65,1,7,2011-08-27
2011-08-27_89,89,flumpool,Donna Mirai Nimo Ai Wa Aru,36,3,3,2011-08-27
2011-08-27_90,90,TRIPLANE,Ichibanboshi,58,58,2,2011-08-27
2011-08-27_91,91,FOUR GET ME A NOTS,Heroine,53,53,2,2011-08-27
2011-08-27_92,92,Maia Hirasawa,Boom!,0,6,3,2011-08-27
2011-08-27_93,93,Jason Derulo,Don't Wanna Go Home,95,93,2,2011-08-27
2011-08-27_94,94,bump.y,Kiss!,0,94,1,2011-08-27
2011-08-27_95,95,Aiko,Hanabi,96,95,2,2011-08-27
2011-08-27_96,96,SCANDAL,Love Survive,69,69,2,2011-08-27
2011-08-27_97,97,Kana Uemura,My Favorite Songs,100,97,2,2011-08-27
2011-08-27_98,98,Lady Antebellum,Just A Kiss,0,98,1,2011-08-27
2011-08-27_99,99,sister jet,Young Pretender,0,99,1,2011-08-27
2011-08-27_100,100,Base Ball Bear,short hair,0,100,1,2011-08-27
2011-09-03_1,1,Kanjani 8,Tsubusanikoi,42,1,2,2011-09-03
2011-09-03_2,2,Keisuke Kuwata,Asu Eno March,15,2,5,2011-09-03
2011-09-03_3,3,2PM,I'm Your Man,70,3,2,2011-09-03
2011-09-03_4,4,NICO Touches the Walls,Te Wo Tatake,12,4,3,2011-09-03
2011-09-03_5,5,SEKAI NO OWARI,Kacho Fugetsu,71,5,2,2011-09-03
2011-09-03_6,6,Kumi Koda,Poppin'love cocktail feat.TEEDA,79,6,2,2011-09-03
2011-09-03_7,7,Kis-My-Ft2,Everybody Go,1,1,2,2011-09-03
2011-09-03_8,8,SMAP,Original Smile,73,8,2,2011-09-03
2011-09-03_9,9,SDN48,Min-Min-Min,49,9,2,2011-09-03
2011-09-03_10,10,After School,Bang!,0,10,1,2011-09-03
2011-09-03_11,11,Kyary Pamyu Pamyu,Ponponpon,24,11,3,2011-09-03
2011-09-03_12,12,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",Give Me Everything,5,5,3,2011-09-03
2011-09-03_13,13,Naoto Inti Raymi,Hello,2,2,3,2011-09-03
2011-09-03_14,14,Beyonce,Best Thing I Never Had,55,14,3,2011-09-03
2011-09-03_15,15,Moumoon,Chu Chu,4,2,3,2011-09-03
2011-09-03_16,16,"Kaoru To Tomoki, Tamani Mucc.",Maru Maru Mori Mor!,9,2,12,2011-09-03
2011-09-03_17,17,w-inds.,You & I,0,17,1,2011-09-03
2011-09-03_18,18,Joss Stone,Somehow,31,18,3,2011-09-03
2011-09-03_19,19,KARA,Go Go Summer!!,8,2,9,2011-09-03
2011-09-03_20,20,Lenny Kravitz,Stand,41,20,3,2011-09-03
2011-09-03_21,21,Steve Appleton,Sparks,38,21,3,2011-09-03
2011-09-03_22,22,LOVE PSYCHEDELICO,It's You,7,7,3,2011-09-03
2011-09-03_23,23,Kana Uemura,My Favorite Songs,97,23,3,2011-09-03
2011-09-03_24,24,Ayaka Ide,Kimi Kara No Message,11,11,3,2011-09-03
2011-09-03_25,25,Red Hot Chili Peppers,The Adventures Of Rain Dance Maggie,18,18,3,2011-09-03
2011-09-03_26,26,Che'Nelle,Baby I Love U,39,24,3,2011-09-03
2011-09-03_27,27,Happiness,Wish,0,27,1,2011-09-03
2011-09-03_28,28,RO-KYU-BU!,SHOOT!,0,28,1,2011-09-03
2011-09-03_29,29,Julia Kawakami,Zutto Kokokara,21,21,3,2011-09-03
2011-09-03_30,30,Lady Gaga,The Edge Of Glory,32,8,4,2011-09-03
2011-09-03_31,31,SKE48,Pareo Wa Emerald,19,1,4,2011-09-03
2011-09-03_32,32,Cocco,Tsuyoku Hakanai Monotachi,0,32,1,2011-09-03
2011-09-03_33,33,SEKAI NO OWARI,FushiCho,0,33,2,2011-09-03
2011-09-03_34,34,PUFFY,SWEET DROPS,0,34,1,2011-09-03
2011-09-03_35,35,Keisuke Kuwata,Let's try again,17,15,3,2011-09-03
2011-09-03_36,36,Tatsuro Yamashita,Kibou To Lu Na No Hikari,3,3,3,2011-09-03
2011-09-03_37,37,Gypsy & The Cat,Time To Wander,29,28,3,2011-09-03
2011-09-03_38,38,Kaela Kimura,Kidoairaku Plus Ai,10,6,3,2011-09-03
2011-09-03_39,39,AKB48,Flying Get,58,39,3,2011-09-03
2011-09-03_40,40,Namie Amuro,Fight Together,27,16,3,2011-09-03
2011-09-03_41,41,SHINee,JULIETTE,0,41,1,2011-09-03
2011-09-03_42,42,Base Ball Bear,short hair,100,42,2,2011-09-03
2011-09-03_43,43,Namie Amuro,Naked,20,2,4,2011-09-03
2011-09-03_44,44,Kuroyume,Heavenly,0,44,1,2011-09-03
2011-09-03_45,45,RIP SLYME,Bambena,0,45,1,2011-09-03
2011-09-03_46,46,Ayane Ikeda,Home Kimi Ga Ita Basho,0,46,1,2011-09-03
2011-09-03_47,47,Sakanaction,Bach No Senritsu Wo Yoru Ni Kiita Sei Desu,35,4,4,2011-09-03
2011-09-03_48,48,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,66,47,3,2011-09-03
2011-09-03_49,49,Coldplay,Every Teardrop Is A Waterfall,67,6,5,2011-09-03
2011-09-03_50,50,Yuzu,Love & Peach,47,9,4,2011-09-03
2011-09-03_51,51,SPEED,Little Dancer,28,28,2,2011-09-03
2011-09-03_52,52,Katy Perry,Last Friday Night (T.G.I.F.),78,52,2,2011-09-03
2011-09-03_53,53,The Kooks,Happy,0,53,2,2011-09-03
2011-09-03_54,54,Shikao Suga,Coffee,16,16,3,2011-09-03
2011-09-03_55,55,Aoi Teshima,Sayonara No Natsu,54,46,3,2011-09-03
2011-09-03_56,56,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,40,9,4,2011-09-03
2011-09-03_57,57,Viva Brother,New Year's Day,52,52,3,2011-09-03
2011-09-03_58,58,Kat-Tun,Run For You,22,1,3,2011-09-03
2011-09-03_59,59,Hanare Gumi,Oasis,0,59,1,2011-09-03
2011-09-03_60,60,Syo Kurusu (Hiro Shimono),Uta No Prince Sama Maji 1000% Idol Song,0,60,1,2011-09-03
2011-09-03_61,61,yu-yu,Kimi To Zutto..,0,61,1,2011-09-03
2011-09-03_62,62,Kimaguren,Hotarubi,0,62,2,2011-09-03
2011-09-03_63,63,Tatsuro Yamashita,Bokura No Natsu No Yume,30,30,2,2011-09-03
2011-09-03_64,64,Tomato n' Pine,Nanairo Namida,0,64,1,2011-09-03
2011-09-03_65,65,AKB48,"Everyday, Katyusha",86,1,7,2011-09-03
2011-09-03_66,66,Yosui Inoue,Syonen Jidai,74,66,2,2011-09-03
2011-09-03_67,67,Every Little Thing,Ai Ga Aru,0,67,1,2011-09-03
2011-09-03_68,68,Ikimono-gakari,Warattetainda,48,3,6,2011-09-03
2011-09-03_69,69,Takumi Saito,Sansan,0,69,1,2011-09-03
2011-09-03_70,70,RHYMESTER,"Flashback,Natsu",80,66,3,2011-09-03
2011-09-03_71,71,Britney Spears,I Wanna Go,0,71,1,2011-09-03
2011-09-03_72,72,Noel Gallagher's High Flying Birds,The Death Of You And Me,0,72,1,2011-09-03
2011-09-03_73,73,B.O.K,Hoshizora No Jitensha,0,73,1,2011-09-03
2011-09-03_74,74,Tatsuro Yamashita,My Morning Prayer,33,33,3,2011-09-03
2011-09-03_75,75,SPECIAL OTHERS & Kj (from Dragon Ash),Sailin',0,75,1,2011-09-03
2011-09-03_76,76,Zebrahead,Get Nice!,37,22,3,2011-09-03
2011-09-03_77,77,Colbie Caillat,Brighter Than The Sun,0,77,1,2011-09-03
2011-09-03_78,78,Marina Yamane,Jeanne d'Arc,0,78,1,2011-09-03
2011-09-03_79,79,CHEMISTRY,Independence,25,25,2,2011-09-03
2011-09-03_80,80,DadaD,Sing With Me,0,80,1,2011-09-03
2011-09-03_81,81,Shu-I,Summer Sweet,0,81,1,2011-09-03
2011-09-03_82,82,YUKI,Hello!,72,10,4,2011-09-03
2011-09-03_83,83,Sweet Licious,The Other Side of Love,0,83,1,2011-09-03
2011-09-03_84,84,Yuki Seguchi,Sennen No Koiuta,0,68,2,2011-09-03
2011-09-03_85,85,Mohombi,Miss Me ft. Nelly,43,29,3,2011-09-03
2011-09-03_86,86,NOVELS,Missing-link,23,13,3,2011-09-03
2011-09-03_87,87,Hiroyuki Nishikata,Ame No Okuhidamichi,0,87,1,2011-09-03
2011-09-03_88,88,One Night Only,Can You Feel It,63,63,2,2011-09-03
2011-09-03_89,89,Ketsumeishi,Natsu No Omoide,0,89,1,2011-09-03
2011-09-03_90,90,765PRO ALLSTARS,Ready!!,13,13,2,2011-09-03
2011-09-03_91,91,Lady Antebellum,Just A Kiss,98,91,2,2011-09-03
2011-09-03_92,92,Shojo Jidai,Mr. Taxi,61,1,6,2011-09-03
2011-09-03_93,93,Chiyuki Asami,Cosmos No Koro,0,93,1,2011-09-03
2011-09-03_94,94,Seiji Wada,Shigoto No Yado,0,94,1,2011-09-03
2011-09-03_95,95,WEAVER,Shine,0,95,1,2011-09-03
2011-09-03_96,96,Dragon Ash,DREAMIN',0,96,1,2011-09-03
2011-09-03_97,97,The ROOTLESS,"Kawaritaito,Tsuyoku Nozome.Sore Igai Wa,Iranai.",0,97,1,2011-09-03
2011-09-03_98,98,Bonnie Pink,A Perfect Sky,0,98,1,2011-09-03
2011-09-03_99,99,Nana Mizuki,Junketsu Paradox,34,3,3,2011-09-03
2011-09-03_100,100,Yuzu,Natsu Iro,57,57,3,2011-09-03
2011-09-10_1,1,AKB48,Flying Get,39,1,4,2011-09-10
2011-09-10_2,2,V6,Sexy.Honey.Bunny!,0,2,1,2011-09-10
2011-09-10_3,3,Keisuke Kuwata,Asu Eno March,2,2,6,2011-09-10
2011-09-10_4,4,Masaharu Fukuyama,Kazoku Ni Narouyo,0,4,1,2011-09-10
2011-09-10_5,5,Golden Bomber,Memeshikute,0,5,1,2011-09-10
2011-09-10_6,6,Passpo,ViVi Natsu,0,6,1,2011-09-10
2011-09-10_7,7,Kanjani 8,Tsubusanikoi,1,1,3,2011-09-10
2011-09-10_8,8,Every Little Thing,Ai Ga Aru,67,8,2,2011-09-10
2011-09-10_9,9,Kyary Pamyu Pamyu,Ponponpon,11,9,4,2011-09-10
2011-09-10_10,10,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",Give Me Everything,12,5,4,2011-09-10
2011-09-10_11,11,Joss Stone,Somehow,18,11,4,2011-09-10
2011-09-10_12,12,NICO Touches the Walls,Te Wo Tatake,4,4,4,2011-09-10
2011-09-10_13,13,SEKAI NO OWARI,Kacho Fugetsu,5,5,3,2011-09-10
2011-09-10_14,14,Naoto Inti Raymi,Hello,13,2,4,2011-09-10
2011-09-10_15,15,Kis-My-Ft2,Everybody Go,7,1,3,2011-09-10
2011-09-10_16,16,Lenny Kravitz,Stand,20,16,4,2011-09-10
2011-09-10_17,17,Red Hot Chili Peppers,The Adventures Of Rain Dance Maggie,25,17,4,2011-09-10
2011-09-10_18,18,Kana Uemura,My Favorite Songs,23,18,4,2011-09-10
2011-09-10_19,19,Kumi Koda,Poppin'love cocktail feat.TEEDA,6,6,3,2011-09-10
2011-09-10_20,20,SDN48,Min-Min-Min,9,9,3,2011-09-10
2011-09-10_21,21,"Kaoru To Tomoki, Tamani Mucc.",Maru Maru Mori Mor!,16,2,13,2011-09-10
2011-09-10_22,22,KARA,Go Go Summer!!,19,2,10,2011-09-10
2011-09-10_23,23,ROOKiEZ is PUNK'D,IN MY WORLD,0,23,1,2011-09-10
2011-09-10_24,24,Lady Gaga,The Edge Of Glory,30,8,5,2011-09-10
2011-09-10_25,25,SHINee,JULIETTE,41,25,2,2011-09-10
2011-09-10_26,26,"Tiger (Horoaki Hirata), Barnaby (Masakazu Morita)",Seigi No Koe Ga Kikoerukai,0,26,1,2011-09-10
2011-09-10_27,27,After School,Bang!,10,10,2,2011-09-10
2011-09-10_28,28,Che'Nelle,Baby I Love U,26,24,4,2011-09-10
2011-09-10_29,29,Ayaka Ide,Kimi Kara No Message,24,11,4,2011-09-10
2011-09-10_30,30,The ROOTLESS,"Kawaritaito,Tsuyoku Nozome.Sore Igai Wa,Iranai.",97,30,2,2011-09-10
2011-09-10_31,31,Moumoon,Chu Chu,15,2,4,2011-09-10
2011-09-10_32,32,Chiyuki Asami,Cosmos No Koro,93,32,2,2011-09-10
2011-09-10_33,33,2PM,I'm Your Man,3,3,3,2011-09-10
2011-09-10_34,34,Daichi Miura,Turn Off The Light,0,34,1,2011-09-10
2011-09-10_35,35,Steve Appleton,Sparks,21,21,4,2011-09-10
2011-09-10_36,36,AKB48,Ice No Kuchizuke,0,36,1,2011-09-10
2011-09-10_37,37,Takumi Saito,Sansan,69,37,2,2011-09-10
2011-09-10_38,38,Namie Amuro,Fight Together,40,16,4,2011-09-10
2011-09-10_39,39,Natsuki Shinomiya (Kisho Taniyama),Uta No Prince Sama Maji Love 1000% Idol Song,0,39,1,2011-09-10
2011-09-10_40,40,Base Ball Bear,short hair,42,40,3,2011-09-10
2011-09-10_41,41,Gypsy & The Cat,Time To Wander,37,28,4,2011-09-10
2011-09-10_42,42,Beyonce,Best Thing I Never Had,14,14,4,2011-09-10
2011-09-10_43,43,SKE48,Pareo Wa Emerald,31,1,5,2011-09-10
2011-09-10_44,44,ZONE,Secret Base (Kimi Ga Kureta Mono),0,44,1,2011-09-10
2011-09-10_45,45,Yosui Inoue,Syonen Jidai,66,45,3,2011-09-10
2011-09-10_46,46,Tokyo Joshi Ryu,Limited addiction,0,46,1,2011-09-10
2011-09-10_47,47,Ketsumeishi,Natsu No Omoide,89,47,2,2011-09-10
2011-09-10_48,48,Sakanaction,Bach No Senritsu Wo Yoru Ni Kiita Sei Desu,47,4,5,2011-09-10
2011-09-10_49,49,Coldplay,Every Teardrop Is A Waterfall,49,6,6,2011-09-10
2011-09-10_50,50,LOVE PSYCHEDELICO,It's You,22,7,4,2011-09-10
2011-09-10_51,51,Namie Amuro,Naked,43,2,5,2011-09-10
2011-09-10_52,52,Kaori Uesugi,Uramachi Gurashi,0,52,1,2011-09-10
2011-09-10_53,53,SMAP,Original Smile,8,8,3,2011-09-10
2011-09-10_54,54,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,56,9,5,2011-09-10
2011-09-10_55,55,Ayane Ikeda,Home Kimi Ga Ita Basho,46,46,2,2011-09-10
2011-09-10_56,56,Ikimono-gakari,Warattetainda,68,3,7,2011-09-10
2011-09-10_57,57,Aya Shimazu,Renbo Kaikyou,0,57,1,2011-09-10
2011-09-10_58,58,Katy Perry,Last Friday Night (T.G.I.F.),52,52,3,2011-09-10
2011-09-10_59,59,Yuuya Matsushita,Super Drive,0,59,1,2011-09-10
2011-09-10_60,60,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,48,47,4,2011-09-10
2011-09-10_61,61,Naotaro Moriyama,Natsu No Owari,0,61,1,2011-09-10
2011-09-10_62,62,Fairies,More Kiss,0,62,1,2011-09-10
2011-09-10_63,63,One Night Only,Can You Feel It,88,63,3,2011-09-10
2011-09-10_64,64,YUKI,Yureru Skirt,0,64,1,2011-09-10
2011-09-10_65,65,Yosui Inoue & Anzen Chitai,Natsu No Owari No Harmony,0,65,1,2011-09-10
2011-09-10_66,66,Tsuyoshi Domoto,Niji No Uta,0,66,1,2011-09-10
2011-09-10_67,67,SPYAIR,BEAUTIFUL DAYS,0,67,1,2011-09-10
2011-09-10_68,68,Hanare Gumi,Oasis,59,59,2,2011-09-10
2011-09-10_69,69,Sukima Switch,Hare Tokidoki Kumo,0,69,1,2011-09-10
2011-09-10_70,70,Mr. Children,Kimi Ga Ita Natsu,0,70,1,2011-09-10
2011-09-10_71,71,Karl Wolf Featuring Kardinall Offishall,Ghetto Love,0,71,1,2011-09-10
2011-09-10_72,72,Tatsuro Yamashita,Kibou To Lu Na No Hikari,36,3,4,2011-09-10
2011-09-10_73,73,AKB48,"Everyday, Katyusha",65,1,8,2011-09-10
2011-09-10_74,74,MINMI,Omoide Ga Ippai,0,74,1,2011-09-10
2011-09-10_75,75,SPECIAL OTHERS & Kj (from Dragon Ash),Sailin',75,75,2,2011-09-10
2011-09-10_76,76,Ayaka Ide,Kumo No Mukou,0,76,1,2011-09-10
2011-09-10_77,77,WEAVER,Shine,95,77,2,2011-09-10
2011-09-10_78,78,Britney Spears,I Wanna Go,71,71,2,2011-09-10
2011-09-10_79,79,Kaela Kimura,Kidoairaku Plus Ai,38,6,4,2011-09-10
2011-09-10_80,80,Julia Kawakami,Zutto Kokokara,29,21,4,2011-09-10
2011-09-10_81,81,Yuzu,Love & Peach,50,9,5,2011-09-10
2011-09-10_82,82,The Kooks,Happy,53,53,3,2011-09-10
2011-09-10_83,83,Cocco,Tsuyoku Hakanai Monotachi,32,32,2,2011-09-10
2011-09-10_84,84,B.O.K,Hoshizora No Jitensha,73,73,2,2011-09-10
2011-09-10_85,85,Tube,Touch Happy!,0,85,1,2011-09-10
2011-09-10_86,86,fripSide,Heaven is a Place on Earth,0,86,1,2011-09-10
2011-09-10_87,87,Maia Hirasawa,Boom!,0,6,4,2011-09-10
2011-09-10_88,88,Lady Antebellum,Just A Kiss,91,88,3,2011-09-10
2011-09-10_89,89,Keisuke Kuwata,Let's try again,35,15,4,2011-09-10
2011-09-10_90,90,Lady Gaga,Born This Way,0,1,8,2011-09-10
2011-09-10_91,91,w-inds.,You & I,17,17,2,2011-09-10
2011-09-10_92,92,Juliet,Motokano,0,92,1,2011-09-10
2011-09-10_93,93,Tatsuro Yamashita,Sayonara Natsu No Hi,0,93,1,2011-09-10
2011-09-10_94,94,Diva,Cry,0,6,2,2011-09-10
2011-09-10_95,95,Aoi Teshima,Sayonara No Natsu,55,46,4,2011-09-10
2011-09-10_96,96,Colbie Caillat,Brighter Than The Sun,77,77,2,2011-09-10
2011-09-10_97,97,Noel Gallagher's High Flying Birds,The Death Of You And Me,72,72,2,2011-09-10
2011-09-10_98,98,Zebrahead,Get Nice!,76,22,4,2011-09-10
2011-09-10_99,99,AKB48,Yasai Uranai,0,99,1,2011-09-10
2011-09-10_100,100,KG duet with Nao Yasuda,Kimi Janakya,0,100,1,2011-09-10
2011-09-17_1,1,Masaharu Fukuyama,Kazoku Ni Narouyo,4,1,2,2011-09-17
2011-09-17_2,2,AKB48,Flying Get,1,1,5,2011-09-17
2011-09-17_3,3,SHINee,JULIETTE,25,3,3,2011-09-17
2011-09-17_4,4,Tackey & Tsubasa,"Journey Journey""Bokura No Mirai""",0,4,1,2011-09-17
2011-09-17_5,5,Base Ball Bear,short hair,40,5,4,2011-09-17
2011-09-17_6,6,Red Hot Chili Peppers,The Adventures Of Rain Dance Maggie,17,6,5,2011-09-17
2011-09-17_7,7,Kana Uemura,My Favorite Songs,18,7,5,2011-09-17
2011-09-17_8,8,AAA,CALL,0,8,1,2011-09-17
2011-09-17_9,9,The GazettE,REMEMBER THE URGE,0,9,1,2011-09-17
2011-09-17_10,10,Keisuke Kuwata,Asu Eno March,3,2,7,2011-09-17
2011-09-17_11,11,SEKAI NO OWARI,Kacho Fugetsu,13,5,4,2011-09-17
2011-09-17_12,12,Joss Stone,Somehow,11,11,5,2011-09-17
2011-09-17_13,13,Every Little Thing,Ai Ga Aru,8,8,3,2011-09-17
2011-09-17_14,14,KG duet with Nao Yasuda,Kimi Janakya,100,14,2,2011-09-17
2011-09-17_15,15,Tsuyoshi Nagabuchi,TRY AGAIN for JAPAN,0,15,1,2011-09-17
2011-09-17_16,16,Kyary Pamyu Pamyu,Ponponpon,9,9,5,2011-09-17
2011-09-17_17,17,Kis-My-Ft2,Everybody Go,15,1,4,2011-09-17
2011-09-17_18,18,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",Give Me Everything,10,5,5,2011-09-17
2011-09-17_19,19,Garnet Crow,Misty Mystery,0,19,1,2011-09-17
2011-09-17_20,20,Lenny Kravitz,Stand,16,16,5,2011-09-17
2011-09-17_21,21,SPECIAL OTHERS & Kj (from Dragon Ash),Sailin',75,21,3,2011-09-17
2011-09-17_22,22,NICO Touches the Walls,Te Wo Tatake,12,4,5,2011-09-17
2011-09-17_23,23,Golden Bomber,Memeshikute,5,5,2,2011-09-17
2011-09-17_24,24,Naoto Inti Raymi,Hello,14,2,5,2011-09-17
2011-09-17_25,25,Kanjani 8,Tsubusanikoi,7,1,4,2011-09-17
2011-09-17_26,26,Lady Gaga,The Edge Of Glory,24,8,6,2011-09-17
2011-09-17_27,27,MINMI,Omoide Ga Ippai,74,27,2,2011-09-17
2011-09-17_28,28,"Kaoru To Tomoki, Tamani Mucc.",Maru Maru Mori Mor!,21,2,14,2011-09-17
2011-09-17_29,29,Jay Z Kanye West Featuring Otis Redding,Otis,0,29,1,2011-09-17
2011-09-17_30,30,Steve Appleton,Sparks,35,21,5,2011-09-17
2011-09-17_31,31,One Night Only,Can You Feel It,63,31,4,2011-09-17
2011-09-17_32,32,KREVA,Kijun,0,32,1,2011-09-17
2011-09-17_33,33,Naotaro Moriyama,Natsu No Owari,61,33,2,2011-09-17
2011-09-17_34,34,"Earth, Wind & Fire",September,0,34,1,2011-09-17
2011-09-17_35,35,Che'Nelle,Baby I Love U,28,24,5,2011-09-17
2011-09-17_36,36,The ROOTLESS,"Kawaritaito,Tsuyoku Nozome.Sore Igai Wa,Iranai.",30,30,3,2011-09-17
2011-09-17_37,37,V6,Sexy.Honey.Bunny!,2,2,2,2011-09-17
2011-09-17_38,38,Beyonce,Best Thing I Never Had,42,14,5,2011-09-17
2011-09-17_39,39,Oz,Parappa,0,39,1,2011-09-17
2011-09-17_40,40,Lady Antebellum,Just A Kiss,88,40,4,2011-09-17
2011-09-17_41,41,Ayumi Hamasaki,progress,0,41,1,2011-09-17
2011-09-17_42,42,Sakanaction,Bach No Senritsu Wo Yoru Ni Kiita Sei Desu,48,4,6,2011-09-17
2011-09-17_43,43,Kumi Koda,Poppin'love cocktail feat.TEEDA,19,6,4,2011-09-17
2011-09-17_44,44,Tatsuro Yamashita,Sayonara Natsu No Hi,93,44,2,2011-09-17
2011-09-17_45,45,Mariya Takeuchi,September,0,45,1,2011-09-17
2011-09-17_46,46,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,60,46,5,2011-09-17
2011-09-17_47,47,Sukima Switch,Hare Tokidoki Kumo,69,47,2,2011-09-17
2011-09-17_48,48,Katy Perry,Last Friday Night (T.G.I.F.),58,48,4,2011-09-17
2011-09-17_49,49,Sissy,Passion!!,0,49,1,2011-09-17
2011-09-17_50,50,After School,Bang!,27,10,3,2011-09-17
2011-09-17_51,51,Fairies,More Kiss,62,51,2,2011-09-17
2011-09-17_52,52,Cocco,Tsuyoku Hakanai Monotachi,83,32,3,2011-09-17
2011-09-17_53,53,KARA,Go Go Summer!!,22,2,11,2011-09-17
2011-09-17_54,54,Kiyoshi Maekawa,Sea Side Woman Blues,0,54,1,2011-09-17
2011-09-17_55,55,Meisa Kuroki,Wired Life,0,55,1,2011-09-17
2011-09-17_56,56,Ayaka Ide,Kimi Kara No Message,29,11,5,2011-09-17
2011-09-17_57,57,Tsuyoshi Domoto,Niji No Uta,66,57,2,2011-09-17
2011-09-17_58,58,2PM,I'm Your Man,33,3,4,2011-09-17
2011-09-17_59,59,Cody Simpson,On My Mind,0,59,1,2011-09-17
2011-09-17_60,60,Gypsy & The Cat,Time To Wander,41,28,5,2011-09-17
2011-09-17_61,61,Hanare Gumi,Oasis,68,59,3,2011-09-17
2011-09-17_62,62,Lady Gaga,You And I,0,62,1,2011-09-17
2011-09-17_63,63,Daichi Miura,Turn Off The Light,34,34,2,2011-09-17
