,ranking,artist,title,last_week_rank,peak_position,weeks_on_chart,chart_date
2013-03-09_17,17,Swedish House Mafia,Greyhound,18,11,7,2013-03-09
2013-03-09_18,18,Chris Cox + DJ Frankie Featuring Crystal Waters,Oh Mama Hey,21,18,4,2013-03-09
2013-03-09_19,19,Rihanna Featuring David Guetta,Right Now,20,19,7,2013-03-09
2013-03-09_20,20,The Freaks,Harlem Shake,0,20,1,2013-03-09
2013-03-09_21,21,Hardwell Featuring Mitch Crown,Call Me A Spaceman,23,21,4,2013-03-09
2013-03-09_22,22,Cazzette,Beam Me Up (Kill-Mode),24,14,7,2013-03-09
2013-03-09_23,23,Miasha,Everybody's Beautiful,28,23,4,2013-03-09
2013-03-09_24,24,DJ Fresh Featuring Sian Evans,Louder,22,21,6,2013-03-09
2013-03-09_25,25,Kerli,The Lucky Ones,26,12,7,2013-03-09
2013-03-09_26,26,Calvin Harris Featuring Ellie Goulding,I Need Your Love,27,16,7,2013-03-09
2013-03-09_27,27,Team Pitbull Featuring David Rush & Pitbull,All Night,12,12,2,2013-03-09
2013-03-09_28,28,Arianna Featuring Pitbull,Sexy People (The Fiat Song),36,28,2,2013-03-09
2013-03-09_29,29,Hardwell Featuring Amba Shepherd,Apollo,29,23,6,2013-03-09
2013-03-09_30,30,The Postal Service,A Tattered Line Of String,19,19,2,2013-03-09
2013-03-09_31,31,Alesso Featuring Matthew Koma,Years,38,31,2,2013-03-09
2013-03-09_32,32,Showtek & Justin Prime Featuring Matthew Koma,Cannonball (Earthquake),34,32,3,2013-03-09
2013-03-09_33,33,Ono Featuring Dave Aude,Hold Me,43,33,2,2013-03-09
2013-03-09_34,34,Calvin Harris Featuring Tinie Tempah,Drinking From The Bottle,30,20,7,2013-03-09
2013-03-09_35,35,Porter Robinson,Language,0,33,4,2013-03-09
2013-03-09_36,36,David Guetta Featuring Taped Rai,Just One Last Time,31,29,7,2013-03-09
2013-03-09_37,37,Major Lazer & Flux Pavillion,Jah No Partial,33,30,4,2013-03-09
2013-03-09_38,38,Kaskade Featuring Neon Trees,Lessons In Love,25,25,6,2013-03-09
2013-03-09_39,39,Sam And The Womp!,Bom Bom,32,22,7,2013-03-09
2013-03-09_40,40,Lindsey Stirling,Crystallize,49,40,5,2013-03-09
2013-03-09_41,41,C2C,Down The Road,44,28,6,2013-03-09
2013-03-09_42,42,Baauer,Yaow!,0,42,1,2013-03-09
2013-03-09_43,43,deadmau5 + Wolfgang Gartner,Channel 42,37,37,2,2013-03-09
2013-03-09_44,44,Ralphi Rosario Featuring Frankie,Forever,0,44,1,2013-03-09
2013-03-09_45,45,Otto Knows,Million Voices,45,40,7,2013-03-09
2013-03-09_46,46,Knife Party,Internet Friends,42,42,4,2013-03-09
2013-03-09_47,47,RedFoo,Bring Out The Bottles,39,36,7,2013-03-09
2013-03-09_48,48,Cedric Gervais,Molly,0,48,1,2013-03-09
2013-03-09_49,49,Asaf Avidan / Wankelmut,One Day / Reckoning Song,0,21,6,2013-03-09
2013-03-09_50,50,Kaskade Featuring Haley,Llove,41,41,2,2013-03-09
2013-03-16_1,1,Baauer,Harlem Shake,0,1,4,2013-03-16
2013-03-16_2,2,will.i.am & Britney Spears,Scream & Shout,2,1,8,2013-03-16
2013-03-16_3,3,Swedish House Mafia Featuring John Martin,Don't You Worry Child,3,2,8,2013-03-16
2013-03-16_4,4,Calvin Harris Featuring Florence Welch,Sweet Nothing,4,3,8,2013-03-16
2013-03-16_5,5,Pitbull Featuring Christina Aguilera,Feel This Moment,6,5,8,2013-03-16
2013-03-16_6,6,PSY,Gangnam Style,5,4,8,2013-03-16
2013-03-16_7,7,Icona Pop Featuring Charli XCX,I Love It,7,6,7,2013-03-16
2013-03-16_8,8,Krewella,Alive,9,8,8,2013-03-16
2013-03-16_9,9,Afrojack Featuring Chris Brown,As Your Friend,8,8,6,2013-03-16
2013-03-16_10,10,Hadouken!,Levitate,14,10,6,2013-03-16
2013-03-16_11,11,Avicii vs Nicky Romero,I Could Be The One,11,10,6,2013-03-16
2013-03-16_12,12,Zedd Featuring Foxes,Clarity,10,8,8,2013-03-16
2013-03-16_13,13,Ne-Yo,Forever Now,12,12,7,2013-03-16
2013-03-16_14,14,Ludacris Featuring Usher & David Guetta,Rest Of My Life,13,6,8,2013-03-16
2013-03-16_15,15,Cazzette,Beam Me Up (Kill-Mode),22,14,8,2013-03-16
2013-03-16_16,16,David Guetta Featuring Sia,She Wolf (Falling To Pieces),15,8,8,2013-03-16
2013-03-16_17,17,Zedd Featuring Matthew Koma,Spectrum,16,10,8,2013-03-16
2013-03-16_18,18,Swedish House Mafia,Greyhound,17,11,8,2013-03-16
2013-03-16_19,19,Chris Cox + DJ Frankie Featuring Crystal Waters,Oh Mama Hey,18,18,5,2013-03-16
2013-03-16_20,20,Rihanna Featuring David Guetta,Right Now,19,19,8,2013-03-16
2013-03-16_21,21,Miasha,Everybody's Beautiful,23,21,5,2013-03-16
2013-03-16_22,22,Hardwell Featuring Mitch Crown,Call Me A Spaceman,21,21,5,2013-03-16
2013-03-16_23,23,Calvin Harris Featuring Ellie Goulding,I Need Your Love,26,16,8,2013-03-16
2013-03-16_24,24,Arianna Featuring Pitbull,Sexy People (The Fiat Song),28,24,3,2013-03-16
2013-03-16_25,25,DJ Fresh Featuring Sian Evans,Louder,24,21,7,2013-03-16
2013-03-16_26,26,Ono Featuring Dave Aude,Hold Me,33,26,3,2013-03-16
2013-03-16_27,27,Hardwell Featuring Amba Shepherd,Apollo,29,23,7,2013-03-16
2013-03-16_28,28,Calvin Harris Featuring Tinie Tempah,Drinking From The Bottle,34,20,8,2013-03-16
2013-03-16_29,29,Ralphi Rosario Featuring Frankie,Forever,44,29,2,2013-03-16
2013-03-16_30,30,The Postal Service,A Tattered Line Of String,30,19,3,2013-03-16
2013-03-16_31,31,Bingo Players Featuring Far East Movement,Get Up (Rattle),0,31,1,2013-03-16
2013-03-16_32,32,C2C,Down The Road,41,28,7,2013-03-16
2013-03-16_33,33,David Guetta Featuring Taped Rai,Just One Last Time,36,29,8,2013-03-16
2013-03-16_34,34,Alesso Featuring Matthew Koma,Years,31,31,3,2013-03-16
2013-03-16_35,35,Showtek & Justin Prime Featuring Matthew Koma,Cannonball (Earthquake),32,32,4,2013-03-16
2013-03-16_36,36,Lindsey Stirling,Crystallize,40,36,6,2013-03-16
2013-03-16_37,37,Major Lazer & Flux Pavillion,Jah No Partial,37,30,5,2013-03-16
2013-03-16_38,38,Sam And The Womp!,Bom Bom,39,22,8,2013-03-16
2013-03-16_39,39,Otto Knows,Million Voices,45,39,8,2013-03-16
2013-03-16_40,40,DJ Pauly D Featuring Jay Sean,Back To Love,0,7,4,2013-03-16
2013-03-16_41,41,Knife Party,Internet Friends,46,41,5,2013-03-16
2013-03-16_42,42,Princess X,Gimme All (Ring My Bell),0,42,1,2013-03-16
2013-03-16_43,43,David Guetta Featuring Ne-Yo & Akon,Play Hard,0,28,6,2013-03-16
2013-03-16_44,44,Asaf Avidan / Wankelmut,One Day / Reckoning Song,49,21,7,2013-03-16
2013-03-16_45,45,Krewella,One Minute,0,45,1,2013-03-16
2013-03-16_46,46,Madeon,The City,0,32,7,2013-03-16
2013-03-16_47,47,Knife Party,Centipede,0,47,3,2013-03-16
2013-03-16_48,48,Madeon,Finale,0,40,7,2013-03-16
2013-03-16_49,49,Porter Robinson,Language,35,33,5,2013-03-16
2013-03-16_50,50,RedFoo,Bring Out The Bottles,47,36,8,2013-03-16
2013-03-23_1,1,Baauer,Harlem Shake,0,1,5,2013-03-23
2013-03-23_2,2,will.i.am & Britney Spears,Scream & Shout,2,1,9,2013-03-23
2013-03-23_3,3,Swedish House Mafia Featuring John Martin,Don't You Worry Child,3,2,9,2013-03-23
2013-03-23_4,4,Pitbull Featuring Christina Aguilera,Feel This Moment,5,4,9,2013-03-23
2013-03-23_5,5,Calvin Harris Featuring Florence Welch,Sweet Nothing,4,3,9,2013-03-23
2013-03-23_6,6,PSY,Gangnam Style,6,4,9,2013-03-23
2013-03-23_7,7,Icona Pop Featuring Charli XCX,I Love It,7,6,8,2013-03-23
2013-03-23_8,8,Krewella,Alive,8,8,9,2013-03-23
2013-03-23_9,9,Afrojack Featuring Chris Brown,As Your Friend,9,8,7,2013-03-23
2013-03-23_10,10,Hadouken!,Levitate,10,10,7,2013-03-23
2013-03-23_11,11,Avicii vs Nicky Romero,I Could Be The One,11,10,7,2013-03-23
2013-03-23_12,12,Zedd Featuring Foxes,Clarity,12,8,9,2013-03-23
2013-03-23_13,13,Ne-Yo,Forever Now,13,12,8,2013-03-23
2013-03-23_14,14,Cazzette,Beam Me Up (Kill-Mode),15,14,9,2013-03-23
2013-03-23_15,15,Ludacris Featuring Usher & David Guetta,Rest Of My Life,14,6,9,2013-03-23
2013-03-23_16,16,David Guetta Featuring Sia,She Wolf (Falling To Pieces),16,8,9,2013-03-23
2013-03-23_17,17,Chris Cox + DJ Frankie Featuring Crystal Waters,Oh Mama Hey,19,17,6,2013-03-23
2013-03-23_18,18,Zedd Featuring Matthew Koma,Spectrum,17,10,9,2013-03-23
2013-03-23_19,19,Swedish House Mafia,Greyhound,18,11,9,2013-03-23
2013-03-23_20,20,Rihanna Featuring David Guetta,Right Now,20,19,9,2013-03-23
2013-03-23_21,21,Blake Lewis,Your Touch,0,21,1,2013-03-23
2013-03-23_22,22,Calvin Harris Featuring Ellie Goulding,I Need Your Love,23,16,9,2013-03-23
2013-03-23_23,23,Hardwell Featuring Mitch Crown,Call Me A Spaceman,22,21,6,2013-03-23
2013-03-23_24,24,Arianna Featuring Pitbull,Sexy People (The Fiat Song),24,24,4,2013-03-23
2013-03-23_25,25,Ono Featuring Dave Aude,Hold Me,26,25,4,2013-03-23
2013-03-23_26,26,DJ Fresh Featuring Sian Evans,Louder,25,21,8,2013-03-23
2013-03-23_27,27,Bingo Players Featuring Far East Movement,Get Up (Rattle),31,27,2,2013-03-23
2013-03-23_28,28,Ralphi Rosario Featuring Frankie,Forever,29,28,3,2013-03-23
2013-03-23_29,29,Miasha,Everybody's Beautiful,21,21,6,2013-03-23
2013-03-23_30,30,Zomboy Featuring Lady Chann,Here To Stay,0,30,1,2013-03-23
2013-03-23_31,31,Calvin Harris Featuring Tinie Tempah,Drinking From The Bottle,28,20,9,2013-03-23
2013-03-23_32,32,C2C,Down The Road,32,28,8,2013-03-23
2013-03-23_33,33,Princess X,Gimme All (Ring My Bell),42,33,2,2013-03-23
2013-03-23_34,34,Hardwell Featuring Amba Shepherd,Apollo,27,23,8,2013-03-23
2013-03-23_35,35,David Guetta Featuring Taped Rai,Just One Last Time,33,29,9,2013-03-23
2013-03-23_36,36,"Tiesto, Quintino, & Alvaro",United (Ultra Music Festival Anthem),0,36,1,2013-03-23
2013-03-23_37,37,DJ Pauly D Featuring Jay Sean,Back To Love,40,7,5,2013-03-23
2013-03-23_38,38,Alesso Featuring Matthew Koma,Years,34,31,4,2013-03-23
2013-03-23_39,39,Lindsey Stirling,Crystallize,36,36,7,2013-03-23
2013-03-23_40,40,RedFoo,Bring Out The Bottles,50,36,9,2013-03-23
2013-03-23_41,41,The Postal Service,A Tattered Line Of String,30,19,4,2013-03-23
2013-03-23_42,42,Major Lazer & Flux Pavillion,Jah No Partial,37,30,6,2013-03-23
2013-03-23_43,43,Otto Knows,Million Voices,39,39,9,2013-03-23
2013-03-23_44,44,Showtek & Justin Prime Featuring Matthew Koma,Cannonball (Earthquake),35,32,5,2013-03-23
2013-03-23_45,45,Milan & Phoenix,Istanbul (Not Constantinople),0,45,1,2013-03-23
2013-03-23_46,46,Knife Party,Internet Friends,41,41,6,2013-03-23
2013-03-23_47,47,Carmen Electra Featuring Bill Hamel,I Like It Loud,0,47,1,2013-03-23
2013-03-23_48,48,Krewella,One Minute,45,45,2,2013-03-23
2013-03-23_49,49,Alexis Jordan,Acid Rain,0,49,1,2013-03-23
2013-03-23_50,50,Sam And The Womp!,Bom Bom,38,22,9,2013-03-23
2013-03-30_1,1,Baauer,Harlem Shake,0,1,6,2013-03-30
2013-03-30_2,2,will.i.am & Britney Spears,Scream & Shout,2,1,10,2013-03-30
2013-03-30_3,3,Pitbull Featuring Christina Aguilera,Feel This Moment,4,3,10,2013-03-30
2013-03-30_4,4,Swedish House Mafia Featuring John Martin,Don't You Worry Child,3,2,10,2013-03-30
2013-03-30_5,5,Calvin Harris Featuring Florence Welch,Sweet Nothing,5,3,10,2013-03-30
2013-03-30_6,6,PSY,Gangnam Style,6,4,10,2013-03-30
2013-03-30_7,7,Icona Pop Featuring Charli XCX,I Love It,7,6,9,2013-03-30
2013-03-30_8,8,Krewella,Alive,8,8,10,2013-03-30
2013-03-30_9,9,Hadouken!,Levitate,10,9,8,2013-03-30
2013-03-30_10,10,Afrojack Featuring Chris Brown,As Your Friend,9,8,8,2013-03-30
2013-03-30_11,11,Avicii vs Nicky Romero,I Could Be The One,11,10,8,2013-03-30
2013-03-30_12,12,Zedd Featuring Foxes,Clarity,12,8,10,2013-03-30
2013-03-30_13,13,Ne-Yo,Forever Now,13,12,9,2013-03-30
2013-03-30_14,14,Cazzette,Beam Me Up (Kill-Mode),14,14,10,2013-03-30
2013-03-30_15,15,Bingo Players Featuring Far East Movement,Get Up (Rattle),27,15,3,2013-03-30
2013-03-30_16,16,Zedd Featuring Matthew Koma,Spectrum,18,10,10,2013-03-30
2013-03-30_17,17,Team Pitbull Featuring David Rush & Pitbull,All Night,0,12,3,2013-03-30
2013-03-30_18,18,Ludacris Featuring Usher & David Guetta,Rest Of My Life,15,6,10,2013-03-30
2013-03-30_19,19,David Guetta Featuring Sia,She Wolf (Falling To Pieces),16,8,10,2013-03-30
2013-03-30_20,20,Calvin Harris Featuring Ellie Goulding,I Need Your Love,22,16,10,2013-03-30
2013-03-30_21,21,Swedish House Mafia,Greyhound,19,11,10,2013-03-30
2013-03-30_22,22,Hardwell Featuring Mitch Crown,Call Me A Spaceman,23,21,7,2013-03-30
2013-03-30_23,23,Ono Featuring Dave Aude,Hold Me,25,23,5,2013-03-30
2013-03-30_24,24,Rihanna Featuring David Guetta,Right Now,20,19,10,2013-03-30
2013-03-30_25,25,Arianna Featuring Pitbull,Sexy People (The Fiat Song),24,24,5,2013-03-30
2013-03-30_26,26,Chris Cox + DJ Frankie Featuring Crystal Waters,Oh Mama Hey,17,17,7,2013-03-30
2013-03-30_27,27,DJ Fresh Featuring Sian Evans,Louder,26,21,9,2013-03-30
2013-03-30_28,28,Ralphi Rosario Featuring Frankie,Forever,28,28,4,2013-03-30
2013-03-30_29,29,C2C,Down The Road,32,28,9,2013-03-30
2013-03-30_30,30,Calvin Harris Featuring Tinie Tempah,Drinking From The Bottle,31,20,10,2013-03-30
2013-03-30_31,31,Afrojack,Air Guitar (Ultra Music Festival Anthem),0,31,1,2013-03-30
2013-03-30_32,32,Princess X,Gimme All (Ring My Bell),33,32,3,2013-03-30
2013-03-30_33,33,Miasha,Everybody's Beautiful,29,21,7,2013-03-30
2013-03-30_34,34,Lindsey Stirling,Crystallize,39,34,8,2013-03-30
2013-03-30_35,35,Hardwell Featuring Amba Shepherd,Apollo,34,23,9,2013-03-30
2013-03-30_36,36,Alexis Jordan,Acid Rain,49,36,2,2013-03-30
2013-03-30_37,37,David Guetta Featuring Taped Rai,Just One Last Time,35,29,10,2013-03-30
2013-03-30_38,38,Alesso Featuring Matthew Koma,Years,38,31,5,2013-03-30
2013-03-30_39,39,RedFoo,Bring Out The Bottles,40,36,10,2013-03-30
2013-03-30_40,40,Blake Lewis,Your Touch,21,21,2,2013-03-30
2013-03-30_41,41,Knife Party,Internet Friends,46,41,7,2013-03-30
2013-03-30_42,42,DJ Pauly D Featuring Jay Sean,Back To Love,37,7,6,2013-03-30
2013-03-30_43,43,Knife Party,Rage Valley,0,43,1,2013-03-30
2013-03-30_44,44,Krewella,One Minute,48,44,3,2013-03-30
2013-03-30_45,45,Otto Knows,Million Voices,43,39,10,2013-03-30
2013-03-30_46,46,Cedric Gervais,Molly,0,46,2,2013-03-30
2013-03-30_47,47,Carmen Electra Featuring Bill Hamel,I Like It Loud,47,47,2,2013-03-30
2013-03-30_48,48,Bingo Players,Out Of My Mind,0,48,1,2013-03-30
2013-03-30_49,49,Knife Party,Centipede,0,47,4,2013-03-30
2013-03-30_50,50,Robert DeLong,Global Concepts,0,49,2,2013-03-30
2013-04-06_1,1,Baauer,Harlem Shake,0,1,7,2013-04-06
2013-04-06_2,2,Pitbull Featuring Christina Aguilera,Feel This Moment,3,2,11,2013-04-06
2013-04-06_3,3,will.i.am & Britney Spears,Scream & Shout,2,1,11,2013-04-06
2013-04-06_4,4,Calvin Harris Featuring Florence Welch,Sweet Nothing,5,3,11,2013-04-06
2013-04-06_5,5,Swedish House Mafia Featuring John Martin,Don't You Worry Child,4,2,11,2013-04-06
2013-04-06_6,6,Icona Pop Featuring Charli XCX,I Love It,7,6,10,2013-04-06
2013-04-06_7,7,PSY,Gangnam Style,6,4,11,2013-04-06
2013-04-06_8,8,will.i.am Featuring Justin Bieber,#thatPOWER,0,8,1,2013-04-06
2013-04-06_9,9,Krewella,Alive,8,8,11,2013-04-06
2013-04-06_10,10,Zedd Featuring Foxes,Clarity,12,8,11,2013-04-06
2013-04-06_11,11,Avicii vs Nicky Romero,I Could Be The One,11,10,9,2013-04-06
2013-04-06_12,12,Afrojack Featuring Chris Brown,As Your Friend,10,8,9,2013-04-06
2013-04-06_13,13,Hadouken!,Levitate,9,9,9,2013-04-06
2013-04-06_14,14,Ne-Yo,Forever Now,13,12,10,2013-04-06
2013-04-06_15,15,Cazzette,Beam Me Up (Kill-Mode),14,14,11,2013-04-06
2013-04-06_16,16,Zedd Featuring Matthew Koma,Spectrum,16,10,11,2013-04-06
2013-04-06_17,17,Calvin Harris Featuring Ellie Goulding,I Need Your Love,20,16,11,2013-04-06
2013-04-06_18,18,David Guetta Featuring Sia,She Wolf (Falling To Pieces),19,8,11,2013-04-06
2013-04-06_19,19,Hardwell Featuring Mitch Crown,Call Me A Spaceman,22,19,8,2013-04-06
2013-04-06_20,20,Ludacris Featuring Usher & David Guetta,Rest Of My Life,18,6,11,2013-04-06
2013-04-06_21,21,Bingo Players Featuring Far East Movement,Get Up (Rattle),15,15,4,2013-04-06
2013-04-06_22,22,Ono Featuring Dave Aude,Hold Me,23,22,6,2013-04-06
2013-04-06_23,23,Swedish House Mafia,Greyhound,21,11,11,2013-04-06
2013-04-06_24,24,Rihanna Featuring David Guetta,Right Now,24,19,11,2013-04-06
2013-04-06_25,25,Arianna Featuring Pitbull,Sexy People (The Fiat Song),25,24,6,2013-04-06
2013-04-06_26,26,TNGHT,Higher Ground,0,26,1,2013-04-06
2013-04-06_27,27,Ralphi Rosario Featuring Frankie,Forever,28,27,5,2013-04-06
2013-04-06_28,28,DJ Fresh Featuring Sian Evans,Louder,27,21,10,2013-04-06
2013-04-06_29,29,DJ Pauly D Featuring Jay Sean,Back To Love,42,7,7,2013-04-06
2013-04-06_30,30,Chris Cox + DJ Frankie Featuring Crystal Waters,Oh Mama Hey,26,17,8,2013-04-06
2013-04-06_31,31,Alexis Jordan,Acid Rain,36,31,3,2013-04-06
2013-04-06_32,32,Hardwell Featuring Amba Shepherd,Apollo,35,23,10,2013-04-06
2013-04-06_33,33,Princess X,Gimme All (Ring My Bell),32,32,4,2013-04-06
2013-04-06_34,34,Nikki Williams,Glowing,0,34,1,2013-04-06
2013-04-06_35,35,Calvin Harris Featuring Tinie Tempah,Drinking From The Bottle,30,20,11,2013-04-06
2013-04-06_36,36,C2C,Down The Road,29,28,10,2013-04-06
2013-04-06_37,37,Team Pitbull Featuring David Rush & Pitbull,All Night,17,12,4,2013-04-06
2013-04-06_38,38,David Guetta Featuring Taped Rai,Just One Last Time,37,29,11,2013-04-06
2013-04-06_39,39,Lindsey Stirling,Crystallize,34,34,9,2013-04-06
2013-04-06_40,40,Avicii,X You,0,40,1,2013-04-06
2013-04-06_41,41,Knife Party,Internet Friends,41,41,8,2013-04-06
2013-04-06_42,42,Miasha,Everybody's Beautiful,33,21,8,2013-04-06
2013-04-06_43,43,Alesso Featuring Matthew Koma,Years,38,31,6,2013-04-06
2013-04-06_44,44,RedFoo,Bring Out The Bottles,39,36,11,2013-04-06
2013-04-06_45,45,Krewella,One Minute,44,44,4,2013-04-06
2013-04-06_46,46,Knife Party,Rage Valley,43,43,2,2013-04-06
2013-04-06_47,47,Otto Knows,Million Voices,45,39,11,2013-04-06
2013-04-06_48,48,Carmen Electra Featuring Bill Hamel,I Like It Loud,47,47,3,2013-04-06
2013-04-06_49,49,Madeon,Finale,0,40,8,2013-04-06
2013-04-06_50,50,Cedric Gervais,Molly,46,46,3,2013-04-06
2013-04-13_1,1,Baauer,Harlem Shake,0,1,8,2013-04-13
2013-04-13_2,2,Pitbull Featuring Christina Aguilera,Feel This Moment,2,2,12,2013-04-13
2013-04-13_3,3,will.i.am & Britney Spears,Scream & Shout,3,1,12,2013-04-13
2013-04-13_4,4,Calvin Harris Featuring Florence Welch,Sweet Nothing,4,3,12,2013-04-13
2013-04-13_5,5,Icona Pop Featuring Charli XCX,I Love It,6,5,11,2013-04-13
2013-04-13_6,6,Swedish House Mafia Featuring John Martin,Don't You Worry Child,5,2,12,2013-04-13
2013-04-13_7,7,PSY,Gangnam Style,7,4,12,2013-04-13
2013-04-13_8,8,Krewella,Alive,9,8,12,2013-04-13
2013-04-13_9,9,will.i.am Featuring Justin Bieber,#thatPOWER,8,8,2,2013-04-13
2013-04-13_10,10,Hadouken!,Levitate,13,9,10,2013-04-13
2013-04-13_11,11,Zedd Featuring Foxes,Clarity,10,8,12,2013-04-13
2013-04-13_12,12,Avicii vs Nicky Romero,I Could Be The One,11,10,10,2013-04-13
2013-04-13_13,13,Afrojack Featuring Chris Brown,As Your Friend,12,8,10,2013-04-13
2013-04-13_14,14,Cazzette,Beam Me Up (Kill-Mode),15,14,12,2013-04-13
2013-04-13_15,15,Ne-Yo,Forever Now,14,12,11,2013-04-13
2013-04-13_16,16,Calvin Harris Featuring Ellie Goulding,I Need Your Love,17,16,12,2013-04-13
2013-04-13_17,17,Zedd Featuring Matthew Koma,Spectrum,16,10,12,2013-04-13
2013-04-13_18,18,TNGHT,Higher Ground,26,18,2,2013-04-13
2013-04-13_19,19,David Guetta Featuring Sia,She Wolf (Falling To Pieces),18,8,12,2013-04-13
2013-04-13_20,20,Bingo Players Featuring Far East Movement,Get Up (Rattle),21,15,5,2013-04-13
2013-04-13_21,21,Hardwell Featuring Mitch Crown,Call Me A Spaceman,19,19,9,2013-04-13
2013-04-13_22,22,Ludacris Featuring Usher & David Guetta,Rest Of My Life,20,6,12,2013-04-13
2013-04-13_23,23,Ono Featuring Dave Aude,Hold Me,22,22,7,2013-04-13
2013-04-13_24,24,Rihanna Featuring David Guetta,Right Now,24,19,12,2013-04-13
2013-04-13_25,25,Nikki Williams,Glowing,34,25,2,2013-04-13
2013-04-13_26,26,Arianna Featuring Pitbull,Sexy People (The Fiat Song),25,24,7,2013-04-13
2013-04-13_27,27,DJ Pauly D Featuring Jay Sean,Back To Love,29,7,8,2013-04-13
2013-04-13_28,28,Ralphi Rosario Featuring Frankie,Forever,27,27,6,2013-04-13
2013-04-13_29,29,Alexis Jordan,Acid Rain,31,29,4,2013-04-13
2013-04-13_30,30,DJ Fresh Featuring Sian Evans,Louder,28,21,11,2013-04-13
2013-04-13_31,31,Hardwell Featuring Amba Shepherd,Apollo,32,23,11,2013-04-13
2013-04-13_32,32,Princess X,Gimme All (Ring My Bell),33,32,5,2013-04-13
2013-04-13_33,33,Chris Cox + DJ Frankie Featuring Crystal Waters,Oh Mama Hey,30,17,9,2013-04-13
2013-04-13_34,34,Calvin Harris Featuring Tinie Tempah,Drinking From The Bottle,35,20,12,2013-04-13
2013-04-13_35,35,C2C,Down The Road,36,28,11,2013-04-13
2013-04-13_36,36,Melissa Adams,I Love It,0,36,1,2013-04-13
2013-04-13_37,37,Avicii,X You,40,37,2,2013-04-13
2013-04-13_38,38,Krewella,One Minute,45,38,5,2013-04-13
2013-04-13_39,39,Tiesto,Chasing Summers,0,39,1,2013-04-13
2013-04-13_40,40,David Guetta Featuring Taped Rai,Just One Last Time,38,29,12,2013-04-13
2013-04-13_41,41,Hit Mix,I Love It,0,41,1,2013-04-13
2013-04-13_42,42,Alesso Featuring Matthew Koma,Years,43,31,7,2013-04-13
2013-04-13_43,43,Lindsey Stirling,Crystallize,39,34,10,2013-04-13
2013-04-13_44,44,David Guetta Featuring Ne-Yo & Akon,Play Hard,0,28,7,2013-04-13
2013-04-13_45,45,RedFoo,Bring Out The Bottles,44,36,12,2013-04-13
2013-04-13_46,46,Team Pitbull Featuring David Rush & Pitbull,All Night,37,12,5,2013-04-13
2013-04-13_47,47,Knife Party,Internet Friends,41,41,9,2013-04-13
2013-04-13_48,48,Madeon,Finale,49,40,9,2013-04-13
2013-04-13_49,49,Otto Knows,Million Voices,47,39,12,2013-04-13
2013-04-13_50,50,Katrina,Ready To Love,0,50,1,2013-04-13
2013-04-20_1,1,Baauer,Harlem Shake,0,1,9,2013-04-20
2013-04-20_2,2,Pitbull Featuring Christina Aguilera,Feel This Moment,2,2,13,2013-04-20
2013-04-20_3,3,Icona Pop Featuring Charli XCX,I Love It,5,3,12,2013-04-20
2013-04-20_4,4,will.i.am & Britney Spears,Scream & Shout,3,1,13,2013-04-20
2013-04-20_5,5,Calvin Harris Featuring Florence Welch,Sweet Nothing,4,3,13,2013-04-20
2013-04-20_6,6,Swedish House Mafia Featuring John Martin,Don't You Worry Child,6,2,13,2013-04-20
2013-04-20_7,7,Krewella,Alive,8,7,13,2013-04-20
2013-04-20_8,8,PSY,Gangnam Style,7,4,13,2013-04-20
2013-04-20_9,9,will.i.am Featuring Justin Bieber,#thatPOWER,9,8,3,2013-04-20
2013-04-20_10,10,Hadouken!,Levitate,10,9,11,2013-04-20
2013-04-20_11,11,Zedd Featuring Foxes,Clarity,11,8,13,2013-04-20
2013-04-20_12,12,Afrojack Featuring Chris Brown,As Your Friend,13,8,11,2013-04-20
2013-04-20_13,13,Avicii vs Nicky Romero,I Could Be The One,12,10,11,2013-04-20
2013-04-20_14,14,Calvin Harris Featuring Ellie Goulding,I Need Your Love,16,14,13,2013-04-20
2013-04-20_15,15,Kito & Reija Lee,Sweet Talk,0,15,1,2013-04-20
2013-04-20_16,16,Ne-Yo,Forever Now,15,12,12,2013-04-20
2013-04-20_17,17,Cazzette,Beam Me Up (Kill-Mode),14,14,13,2013-04-20
2013-04-20_18,18,Zedd Featuring Matthew Koma,Spectrum,17,10,13,2013-04-20
2013-04-20_19,19,Bingo Players Featuring Far East Movement,Get Up (Rattle),20,15,6,2013-04-20
