,ranking,artist,title,last_week_rank,peak_position,weeks_on_chart,chart_date
2014-04-12_4,4,Shakira Featuring Rihanna,Can't Remember To Forget You,3,1,11,2014-04-12
2014-04-12_5,5,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,Loyal,0,5,1,2014-04-12
2014-04-12_6,6,Shakira,Empire,0,6,1,2014-04-12
2014-04-12_7,7,Demi Lovato,Let It Go,4,4,14,2014-04-12
2014-04-12_8,8,The Chainsmokers,#SELFIE,6,6,3,2014-04-12
2014-04-12_9,9,Pitbull Featuring Ke$ha,Timber,5,1,15,2014-04-12
2014-04-12_10,10,John Legend,All Of Me,8,8,5,2014-04-12
2014-04-12_11,11,Katy Perry,Roar,9,1,33,2014-04-12
2014-04-12_12,12,OneRepublic,Counting Stars,7,3,24,2014-04-12
2014-04-12_13,13,Romeo Santos,Propuesta Indecente,12,4,29,2014-04-12
2014-04-12_14,14,Prince Royce,Darte Un Beso,13,4,24,2014-04-12
2014-04-12_15,15,Beyonce Featuring Jay Z,Drunk In Love,11,3,15,2014-04-12
2014-04-12_16,16,Miley Cyrus,Wrecking Ball,14,1,30,2014-04-12
2014-04-12_17,17,Passenger,Let Her Go,15,8,32,2014-04-12
2014-04-12_18,18,Avicii,Wake Me Up!,17,3,39,2014-04-12
2014-04-12_19,19,Jason Derulo Featuring 2 Chainz,Talk Dirty,16,13,24,2014-04-12
2014-04-12_20,20,Martin Garrix,Animals,21,10,30,2014-04-12
2014-04-12_21,21,A Great Big World & Christina Aguilera,Say Something,19,16,6,2014-04-12
2014-04-12_22,22,Avicii,Hey Brother,23,8,16,2014-04-12
2014-04-12_23,23,Eminem Featuring Rihanna,The Monster,24,1,21,2014-04-12
2014-04-12_24,24,Lorde,Royals,22,3,27,2014-04-12
2014-04-12_25,25,Enrique Iglesias Featuring Marco Antonio Solis,El Perdedor,0,14,2,2014-04-12
2014-04-19_1,1,Katy Perry Featuring Juicy J,Dark Horse,0,1,11,2014-04-19
2014-04-19_2,2,Pharrell Williams,Happy,3,2,13,2014-04-19
2014-04-19_3,3,Demi Lovato,Let It Go,7,3,15,2014-04-19
2014-04-19_4,4,John Legend,All Of Me,10,4,6,2014-04-19
2014-04-19_5,5,Shakira Featuring Rihanna,Can't Remember To Forget You,4,1,12,2014-04-19
2014-04-19_6,6,The Chainsmokers,#SELFIE,8,6,4,2014-04-19
2014-04-19_7,7,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,Loyal,5,5,2,2014-04-19
2014-04-19_8,8,Pitbull Featuring Ke$ha,Timber,9,1,16,2014-04-19
2014-04-19_9,9,Katy Perry,Roar,11,1,34,2014-04-19
2014-04-19_10,10,OneRepublic,Counting Stars,12,3,25,2014-04-19
2014-04-19_11,11,Romeo Santos,Propuesta Indecente,13,4,30,2014-04-19
2014-04-19_12,12,Prince Royce,Darte Un Beso,14,4,25,2014-04-19
2014-04-19_13,13,Miley Cyrus,Wrecking Ball,16,1,31,2014-04-19
2014-04-19_14,14,Passenger,Let Her Go,17,8,33,2014-04-19
2014-04-19_15,15,Lady Gaga,G.U.Y.,2,2,3,2014-04-19
2014-04-19_16,16,Avicii,Wake Me Up!,18,3,40,2014-04-19
2014-04-19_17,17,Beyonce Featuring Jay Z,Drunk In Love,15,3,16,2014-04-19
2014-04-19_18,18,A Great Big World & Christina Aguilera,Say Something,21,16,7,2014-04-19
2014-04-19_19,19,Martin Garrix,Animals,20,10,31,2014-04-19
2014-04-19_20,20,Eminem Featuring Rihanna,The Monster,23,1,22,2014-04-19
2014-04-19_21,21,Jason Derulo Featuring 2 Chainz,Talk Dirty,19,13,25,2014-04-19
2014-04-19_22,22,Shakira,Empire,6,6,2,2014-04-19
2014-04-19_23,23,Avicii,Hey Brother,22,8,17,2014-04-19
2014-04-19_24,24,Lorde,Royals,24,3,28,2014-04-19
2014-04-19_25,25,Enrique Iglesias Featuring Marco Antonio Solis,El Perdedor,25,14,3,2014-04-19
2014-04-26_1,1,Katy Perry Featuring Juicy J,Dark Horse,0,1,12,2014-04-26
2014-04-26_2,2,Demi Lovato,Let It Go,3,2,16,2014-04-26
2014-04-26_3,3,Pharrell Williams,Happy,2,2,14,2014-04-26
2014-04-26_4,4,John Legend,All Of Me,4,4,7,2014-04-26
2014-04-26_5,5,Shakira Featuring Rihanna,Can't Remember To Forget You,5,1,13,2014-04-26
2014-04-26_6,6,The Chainsmokers,#SELFIE,6,6,5,2014-04-26
2014-04-26_7,7,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,Loyal,7,5,3,2014-04-26
2014-04-26_8,8,Pitbull Featuring Ke$ha,Timber,8,1,17,2014-04-26
2014-04-26_9,9,Katy Perry,Roar,9,1,35,2014-04-26
2014-04-26_10,10,OneRepublic,Counting Stars,10,3,26,2014-04-26
2014-04-26_11,11,Calvin Harris,Summer,0,11,1,2014-04-26
2014-04-26_12,12,Avicii,Wake Me Up!,16,3,41,2014-04-26
2014-04-26_13,13,Romeo Santos,Propuesta Indecente,11,4,31,2014-04-26
2014-04-26_14,14,Pitbull Featuring Jennifer Lopez & Claudia Leitte,We Are One (Ole Ola) [The 2014 FIFA World Cup Official Song],0,14,1,2014-04-26
2014-04-26_15,15,Passenger,Let Her Go,14,8,34,2014-04-26
2014-04-26_16,16,Prince Royce,Darte Un Beso,12,4,26,2014-04-26
2014-04-26_17,17,Miley Cyrus,Wrecking Ball,13,1,32,2014-04-26
2014-04-26_18,18,Jason Derulo Featuring 2 Chainz,Talk Dirty,21,13,26,2014-04-26
2014-04-26_19,19,Martin Garrix,Animals,19,10,32,2014-04-26
2014-04-26_20,20,A Great Big World & Christina Aguilera,Say Something,18,16,8,2014-04-26
2014-04-26_21,21,Beyonce Featuring Jay Z,Drunk In Love,17,3,17,2014-04-26
2014-04-26_22,22,Avicii,Hey Brother,23,8,18,2014-04-26
2014-04-26_23,23,Eminem Featuring Rihanna,The Monster,20,1,23,2014-04-26
2014-04-26_24,24,Katy Perry,Birthday,0,24,1,2014-04-26
2014-04-26_25,25,Lorde,Royals,24,3,29,2014-04-26
2014-05-03_1,1,Demi Lovato,Let It Go,2,1,17,2014-05-03
2014-05-03_2,2,Katy Perry Featuring Juicy J,Dark Horse,1,1,13,2014-05-03
2014-05-03_3,3,Pharrell Williams,Happy,3,2,15,2014-05-03
2014-05-03_4,4,John Legend,All Of Me,4,4,8,2014-05-03
2014-05-03_5,5,One Direction,You & I,0,5,1,2014-05-03
2014-05-03_6,6,The Chainsmokers,#SELFIE,6,6,6,2014-05-03
2014-05-03_7,7,Shakira Featuring Rihanna,Can't Remember To Forget You,5,1,14,2014-05-03
2014-05-03_8,8,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,Loyal,7,5,4,2014-05-03
2014-05-03_9,9,Pitbull Featuring Ke$ha,Timber,8,1,18,2014-05-03
2014-05-03_10,10,OneRepublic,Counting Stars,10,3,27,2014-05-03
2014-05-03_11,11,Katy Perry,Roar,9,1,36,2014-05-03
2014-05-03_12,12,Jason Derulo Featuring 2 Chainz,Talk Dirty,18,12,27,2014-05-03
2014-05-03_13,13,Avicii,Wake Me Up!,12,3,42,2014-05-03
2014-05-03_14,14,Lana Del Rey,West Coast,0,14,1,2014-05-03
2014-05-03_15,15,Passenger,Let Her Go,15,8,35,2014-05-03
2014-05-03_16,16,Romeo Santos,Propuesta Indecente,13,4,32,2014-05-03
2014-05-03_17,17,Miley Cyrus,Wrecking Ball,17,1,33,2014-05-03
2014-05-03_18,18,Martin Garrix,Animals,19,10,33,2014-05-03
2014-05-03_19,19,Calvin Harris,Summer,11,11,2,2014-05-03
2014-05-03_20,20,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,Bailando (Tener Contigo),0,20,1,2014-05-03
2014-05-03_21,21,Prince Royce,Darte Un Beso,16,4,27,2014-05-03
2014-05-03_22,22,Beyonce Featuring Jay Z,Drunk In Love,21,3,18,2014-05-03
2014-05-03_23,23,A Great Big World & Christina Aguilera,Say Something,20,16,9,2014-05-03
2014-05-03_24,24,Eminem Featuring Rihanna,The Monster,23,1,24,2014-05-03
2014-05-03_25,25,Katy Perry,Birthday,24,24,2,2014-05-03
2014-05-10_1,1,Demi Lovato,Let It Go,0,1,18,2014-05-10
2014-05-10_2,2,Katy Perry Featuring Juicy J,Dark Horse,2,1,14,2014-05-10
2014-05-10_3,3,Pharrell Williams,Happy,3,2,16,2014-05-10
2014-05-10_4,4,John Legend,All Of Me,4,4,9,2014-05-10
2014-05-10_5,5,One Direction,You & I,5,5,2,2014-05-10
2014-05-10_6,6,Katy Perry,Birthday,25,6,3,2014-05-10
2014-05-10_7,7,Avril Lavigne,Hello Kitty,0,7,1,2014-05-10
2014-05-10_8,8,The Chainsmokers,#SELFIE,6,6,7,2014-05-10
2014-05-10_9,9,OneRepublic,Counting Stars,10,3,28,2014-05-10
